lipidClass,lipidClassBase,Compound,Tissue,FC,log2FC,absFC,CV,p_value,na.rm,FDR,q_value,FDR_BH,lipid_class
Cer O2,Cer,Cer 17:1;O2/24:1,PLT,1.0068571398229698,0.009858997853147927,1.0068571398229698,0.304586496780134,0.9406921747841854,TRUE,0.8068133353384508,0.9601318487093942,0.9851467371149509,SL
Cer O2,Cer,Cer 17:1;O2/24:1,Plasma_Serum,0.8302177397684543,-0.2684383356722424,0.8302177397684543,0.40577427109116604,0.298397350887606,TRUE,0.21896505506238828,0.5771348896057761,0.4611595422808456,SL
Cer O2,Cer,Cer 17:1;O2/26:0,PLT,0.8076175261176479,-0.3082558759358298,0.8076175261176479,0.48398113290850936,0.29563105056313327,TRUE,0.5869776405879562,0.6838061102366486,0.7167198186456389,SL
Cer O2,Cer,Cer 17:1;O2/26:0,Plasma_Serum,0.7735262148031484,-0.37047790945011205,0.7735262148031484,0.4955012663300589,0.20423959068722813,TRUE,0.17146210634097944,0.51677470482803,0.3611141807818899,SL
Cer O2,Cer,Cer 18:0;O2/14:0,PLT,1.200614422320201,0.263772903482962,1.200614422320201,0.5608383630151123,0.5840377457773156,TRUE,0.7082726015651176,0.8570680766932693,0.8648251235548712,SL
Cer O2,Cer,Cer 18:0;O2/16:0,PLT,0.9986787793380792,-0.00190737880866647,0.9986787793380792,0.20929417584436583,0.9665709035054746,TRUE,0.8068133353384508,0.9601318487093942,0.9851467371149509,SL
Cer O2,Cer,Cer 18:0;O2/18:0,PLT,1.1028140557371464,0.1411895602128729,1.1028140557371464,0.3846809525324782,0.6599898197080281,TRUE,0.7325420675023103,0.8853080001490594,0.8944589733344093,SL
Cer O2,Cer,Cer 18:0;O2/20:0,PLT,1.0537982414822424,0.07559867733971899,1.0537982414822424,0.3068815381070437,0.6686906026309908,TRUE,0.7325420675023103,0.891645903327861,0.8944589733344093,SL
Cer O2,Cer,Cer 18:0;O2/22:0,PLT,1.0764729098257746,0.10631201355829942,1.0764729098257746,0.23529853765657502,0.5038391446107482,TRUE,0.6907119089701409,0.8195511123756558,0.8433829159788612,SL
Cer O2,Cer,Cer 18:0;O2/22:0,Plasma_Serum,0.8668620026494351,-0.2061257484288035,0.8668620026494351,0.9735731214292354,0.30786007753313505,TRUE,0.22143539575290122,0.5803528336740257,0.46636229566900655,SL
Cer O2,Cer,Cer 18:0;O2/23:0,PLT,0.9223904876606385,-0.11655045990676967,0.9223904876606385,0.29536339391790195,0.538341646147553,TRUE,0.6999694879113835,0.8282721971686553,0.8546867371827129,SL
