Compound,lipidClassBase,Tissue,FC,log2FC,absFC,CV,p_value,FDR_BH,FDR,lipid_class
Cer 18:0;O2/14:0,Cer,PLT,0.8030101808383863,-0.3165098160464627,0.8030101808383863,0.32111672560999394,0.4220692265100592,0.9847147337402936,0.9847147337402936,SL
Cer 18:0;O2/16:0,Cer,PLT,0.8384114392328001,-0.25426969383756365,0.8384114392328001,0.22036550320622314,0.2961068656085315,0.948548678534146,0.948548678534146,SL
Cer 18:0;O2/18:0,Cer,PLT,0.8136803528406287,-0.29746593914254815,0.8136803528406287,0.2750030760553513,0.16858400957501837,0.948548678534146,0.948548678534146,SL
Cer 18:0;O2/20:0,Cer,PLT,0.8959178377464675,-0.15856166228174018,0.8959178377464675,0.20577134417207882,0.6035950123305649,0.9847147337402936,0.9847147337402936,SL
Cer 18:0;O2/22:0,Cer,PLT,1.0099115656065718,0.01422896679220453,1.0099115656065718,0.28366234970204396,0.9236999158670924,0.9847147337402936,0.9847147337402936,SL
Cer 18:0;O2/22:0,Cer,Plasma_Serum,1.2027529683144478,0.26634035990007593,1.2027529683144478,1.0633214726925633,0.7142726360212718,0.9502931592283008,0.9502931592283007,SL
Cer 18:0;O2/23:0,Cer,PLT,0.8244790346878332,-0.2784452864113434,0.8244790346878332,0.3326988142702344,0.36276969364390366,0.9847147337402936,0.9847147337402936,SL
Cer 18:0;O2/23:0,Cer,Plasma_Serum,0.850840931435017,-0.23303865613756108,0.850840931435017,0.9412383929087175,0.37543389345352474,0.8090336013857645,0.8090336013857645,SL
Cer 18:0;O2/24:0,Cer,PLT,0.8794103544941988,-0.1853915754258558,0.8794103544941988,0.20842985923566684,0.6325064204314217,0.9847147337402936,0.9847147337402936,SL
Cer 18:0;O2/24:0,Cer,Plasma_Serum,1.4606330480863492,0.5465937782779519,1.4606330480863492,1.2293611216371676,0.8999532577256317,0.9783770239820485,0.9783770239820486,SL
Cer 18:1;O2/14:0,Cer,PLT,1.1212480977595405,0.16510553755906898,1.1212480977595405,0.25820709145430293,0.4115858322103737,0.9847147337402936,0.9847147337402936,SL
Cer 18:1;O2/14:0,Cer,Plasma_Serum,0.9242751085406008,-0.11360576418381839,0.9242751085406008,0.33210399588464357,0.7057690337135518,0.9472163347208196,0.9472163347208196,SL
Cer 18:1;O2/16:0,Cer,PLT,1.0561722507270643,0.07884514246559837,1.0561722507270643,0.1332611999243737,0.5162050551387924,0.9847147337402936,0.9847147337402936,SL
Cer 18:1;O2/16:0,Cer,Plasma_Serum,1.0233646985071214,0.03332037280970498,1.0233646985071214,0.3097121758049936,0.8676740923922804,0.9783770239820485,0.9783770239820486,SL
Cer 18:1;O2/17:0,Cer,PLT,1.1211449516428,0.16497281471527225,1.1211449516428,0.19534423214895869,0.3546364908920012,0.9847147337402936,0.9847147337402936,SL
Cer 18:1;O2/17:0,Cer,Plasma_Serum,1.0106878489186537,0.015337489472865437,1.0106878489186537,0.3675324210599041,0.9080361921924895,0.9783770239820485,0.9783770239820486,SL
Cer 18:1;O2/18:0,Cer,PLT,0.897723692148861,-0.15565662464988717,0.897723692148861,0.19022728057940655,0.5189170504821639,0.9847147337402936,0.9847147337402936,SL
